Date	Time	Global_active_power	Global_reactive_power	Voltage	Global_intensity	Sub_metering_1	Sub_metering_2	Sub_metering_3
19/10/2024	20:00:00	0.901	0.149	232.534	3.929	0.596	0.426	0.681
19/10/2024	22:00:00	0.49	0.148	231.747	2.211	0.309	0.22	0.352
20/10/2024	00:00:00	0.163	0.051	225.644	0.757	0.078	0.057	0.09
20/10/2024	02:00:00	0.118	0.025	233.963	0.514	0.049	0.033	0.054
20/10/2024	04:00:00	0.135	0.042	239.643	0.591	0.059	0.043	0.068
20/10/2024	06:00:00	0.913	0.166	232.068	4.0	0.607	0.43	0.69
20/10/2024	08:00:00	0.473	0.128	236.091	2.074	0.29	0.216	0.338
20/10/2024	10:00:00	0.389	0.076	238.589	1.663	0.239	0.169	0.271
20/10/2024	12:00:00	0.748	0.208	226.387	3.43	0.496	0.344	0.556
20/10/2024	14:00:00	0.426	0.073	228.585	1.891	0.268	0.184	0.299
20/10/2024	16:00:00	0.619	0.208	227.124	2.877	0.389	0.291	0.455
20/10/2024	18:00:00	1.009	0.197	226.81	4.533	0.691	0.465	0.762
20/10/2024	20:00:00	0.8	0.182	231.814	3.538	0.539	0.365	0.596
20/10/2024	22:00:00	0.532	0.177	225.952	2.48	0.343	0.237	0.384
21/10/2024	00:00:00	0.155	0.042	227.072	0.708	0.075	0.052	0.084
21/10/2024	02:00:00	0.094	0.033	237.995	0.419	0.031	0.022	0.035
21/10/2024	04:00:00	0.122	0.028	229.765	0.546	0.051	0.036	0.058
21/10/2024	06:00:00	0.92	0.214	230.543	4.098	0.613	0.432	0.695
21/10/2024	08:00:00	0.451	0.162	238.278	2.009	0.277	0.203	0.32
21/10/2024	10:00:00	0.351	0.062	227.739	1.567	0.213	0.149	0.241
21/10/2024	12:00:00	0.694	0.195	237.158	3.041	0.453	0.321	0.515
21/10/2024	14:00:00	0.359	0.121	230.512	1.643	0.219	0.153	0.246
21/10/2024	16:00:00	0.546	0.152	229.566	2.467	0.341	0.252	0.396
21/10/2024	18:00:00	0.973	0.184	225.899	4.383	0.646	0.461	0.738
21/10/2024	20:00:00	0.765	0.123	229.579	3.374	0.494	0.362	0.572
21/10/2024	22:00:00	0.456	0.084	239.803	1.935	0.285	0.203	0.325
22/10/2024	00:00:00	0.164	0.053	235.48	0.733	0.079	0.057	0.091
22/10/2024	02:00:00	0.096	0.021	230.191	0.428	0.033	0.023	0.037
22/10/2024	04:00:00	0.108	0.034	238.086	0.477	0.042	0.028	0.046
22/10/2024	06:00:00	0.924	0.188	239.02	3.943	0.601	0.444	0.699
22/10/2024	08:00:00	0.451	0.143	228.42	2.072	0.283	0.199	0.32
22/10/2024	10:00:00	0.317	0.055	239.448	1.342	0.185	0.134	0.213
22/10/2024	12:00:00	0.699	0.129	231.999	3.066	0.46	0.321	0.518
22/10/2024	14:00:00	0.381	0.109	231.713	1.709	0.238	0.161	0.263
22/10/2024	16:00:00	0.512	0.095	226.426	2.301	0.331	0.226	0.368
22/10/2024	18:00:00	0.963	0.23	232.662	4.256	0.642	0.455	0.73
22/10/2024	20:00:00	0.683	0.244	233.918	3.1	0.438	0.32	0.506
22/10/2024	22:00:00	0.487	0.082	229.6	2.151	0.301	0.222	0.35
23/10/2024	00:00:00	0.144	0.031	234.4	0.628	0.066	0.047	0.075
23/10/2024	02:00:00	0.107	0.019	225.696	0.482	0.039	0.029	0.046
23/10/2024	04:00:00	0.129	0.025	231.033	0.568	0.056	0.039	0.063
23/10/2024	06:00:00	0.792	0.252	238.687	3.482	0.511	0.377	0.593
23/10/2024	08:00:00	0.476	0.154	226.667	2.209	0.299	0.213	0.341
23/10/2024	10:00:00	0.372	0.097	227.283	1.691	0.228	0.159	0.257
23/10/2024	12:00:00	0.748	0.157	238.946	3.197	0.493	0.346	0.557
23/10/2024	14:00:00	0.393	0.089	226.759	1.778	0.247	0.167	0.273
23/10/2024	16:00:00	0.574	0.156	225.347	2.639	0.369	0.26	0.418
23/10/2024	18:00:00	0.931	0.242	235.752	4.078	0.606	0.448	0.704
23/10/2024	20:00:00	0.813	0.26	235.411	3.627	0.529	0.386	0.611
23/10/2024	22:00:00	0.486	0.141	238.235	2.124	0.297	0.224	0.349
24/10/2024	00:00:00	0.136	0.033	229.302	0.61	0.06	0.043	0.069
24/10/2024	02:00:00	0.102	0.036	235.716	0.461	0.036	0.027	0.042
24/10/2024	04:00:00	0.116	0.04	227.392	0.541	0.047	0.033	0.053
24/10/2024	06:00:00	0.9	0.182	236.239	3.887	0.601	0.421	0.678
24/10/2024	08:00:00	0.469	0.071	229.122	2.072	0.288	0.214	0.335
24/10/2024	10:00:00	0.329	0.052	229.376	1.451	0.201	0.135	0.221
24/10/2024	12:00:00	0.738	0.198	234.41	3.261	0.496	0.334	0.547
24/10/2024	14:00:00	0.414	0.127	239.082	1.811	0.252	0.184	0.291
24/10/2024	16:00:00	0.587	0.098	227.318	2.617	0.376	0.268	0.429
24/10/2024	18:00:00	0.973	0.22	230.085	4.336	0.645	0.462	0.738
24/10/2024	20:00:00	0.766	0.123	232.565	3.336	0.507	0.354	0.571
24/10/2024	22:00:00	0.426	0.132	238.563	1.869	0.261	0.189	0.301
25/10/2024	00:00:00	0.138	0.043	238.42	0.604	0.06	0.044	0.07
25/10/2024	02:00:00	0.108	0.036	237.022	0.481	0.041	0.029	0.046
25/10/2024	04:00:00	0.129	0.026	226.262	0.583	0.056	0.04	0.063
25/10/2024	06:00:00	0.875	0.202	232.394	3.865	0.562	0.424	0.66
25/10/2024	08:00:00	0.472	0.132	225.593	2.172	0.289	0.215	0.337
25/10/2024	10:00:00	0.371	0.104	229.742	1.678	0.224	0.161	0.257
25/10/2024	12:00:00	0.735	0.154	232.221	3.235	0.467	0.351	0.548
25/10/2024	14:00:00	0.374	0.062	233.263	1.625	0.221	0.166	0.259
25/10/2024	16:00:00	0.498	0.121	227.417	2.253	0.312	0.225	0.358
25/10/2024	18:00:00	0.955	0.312	226.165	4.442	0.626	0.458	0.724
25/10/2024	20:00:00	0.766	0.26	235.241	3.439	0.515	0.348	0.569
25/10/2024	22:00:00	0.434	0.116	235.655	1.906	0.264	0.195	0.307
26/10/2024	00:00:00	0.176	0.051	237.21	0.772	0.088	0.063	0.1
26/10/2024	02:00:00	0.104	0.032	235.31	0.464	0.039	0.027	0.043
26/10/2024	04:00:00	0.124	0.039	225.319	0.577	0.051	0.038	0.059
26/10/2024	06:00:00	0.933	0.201	228.115	4.183	0.608	0.448	0.706
26/10/2024	08:00:00	0.513	0.079	233.661	2.224	0.334	0.225	0.368
26/10/2024	10:00:00	0.412	0.121	236.348	1.816	0.257	0.178	0.288
26/10/2024	12:00:00	0.837	0.221	225.446	3.84	0.542	0.4	0.63
26/10/2024	14:00:00	0.443	0.114	232.003	1.973	0.276	0.196	0.314
26/10/2024	16:00:00	0.658	0.128	233.272	2.874	0.421	0.307	0.486
26/10/2024	18:00:00	0.974	0.305	232.062	4.398	0.642	0.465	0.739
26/10/2024	20:00:00	0.838	0.204	233.687	3.691	0.547	0.398	0.63
26/10/2024	22:00:00	0.475	0.16	234.152	2.141	0.293	0.216	0.34
27/10/2024	00:00:00	0.149	0.048	226.175	0.693	0.068	0.051	0.079
27/10/2024	02:00:00	0.104	0.036	234.794	0.469	0.038	0.027	0.043
27/10/2024	04:00:00	0.142	0.044	236.811	0.629	0.066	0.045	0.073
27/10/2024	06:00:00	0.9	0.136	226.173	4.023	0.608	0.415	0.676
27/10/2024	08:00:00	0.49	0.116	234.962	2.142	0.302	0.224	0.352
27/10/2024	10:00:00	0.361	0.064	232.05	1.578	0.211	0.16	0.248
27/10/2024	12:00:00	0.81	0.224	225.951	3.721	0.537	0.377	0.607
27/10/2024	14:00:00	0.455	0.131	225.965	2.094	0.285	0.201	0.323
27/10/2024	16:00:00	0.55	0.131	227.099	2.491	0.351	0.25	0.4
27/10/2024	18:00:00	0.919	0.162	233.022	4.007	0.591	0.447	0.696
27/10/2024	20:00:00	0.845	0.303	226.19	3.97	0.545	0.406	0.636
27/10/2024	22:00:00	0.485	0.152	236.975	2.146	0.307	0.216	0.348
28/10/2024	00:00:00	0.147	0.039	228.568	0.665	0.069	0.048	0.077
28/10/2024	02:00:00	0.106	0.032	237.628	0.467	0.04	0.028	0.045
28/10/2024	04:00:00	0.113	0.019	236.029	0.484	0.043	0.032	0.05
28/10/2024	06:00:00	0.837	0.192	234.687	3.657	0.54	0.401	0.629
28/10/2024	08:00:00	0.491	0.163	234.206	2.208	0.3	0.227	0.352
28/10/2024	10:00:00	0.368	0.124	226.28	1.718	0.224	0.158	0.254
28/10/2024	12:00:00	0.712	0.208	235.266	3.152	0.471	0.325	0.527
28/10/2024	14:00:00	0.436	0.1	229.112	1.953	0.277	0.188	0.307
28/10/2024	16:00:00	0.568	0.183	235.18	2.539	0.364	0.259	0.414
28/10/2024	18:00:00	0.908	0.137	235.462	3.899	0.584	0.441	0.686
28/10/2024	20:00:00	0.682	0.15	226.254	3.087	0.433	0.323	0.506
28/10/2024	22:00:00	0.459	0.129	229.905	2.074	0.282	0.208	0.327
29/10/2024	00:00:00	0.16	0.027	233.775	0.695	0.078	0.055	0.088
29/10/2024	02:00:00	0.092	0.014	227.629	0.409	0.03	0.021	0.034
29/10/2024	04:00:00	0.109	0.031	235.516	0.481	0.041	0.03	0.047
29/10/2024	06:00:00	0.788	0.275	237.531	3.515	0.51	0.374	0.591
29/10/2024	08:00:00	0.431	0.116	227.481	1.962	0.259	0.196	0.305
29/10/2024	10:00:00	0.335	0.103	238.918	1.466	0.198	0.144	0.228
29/10/2024	12:00:00	0.694	0.141	233.413	3.033	0.442	0.328	0.515
29/10/2024	14:00:00	0.428	0.096	236.312	1.857	0.258	0.194	0.302
29/10/2024	16:00:00	0.495	0.094	233.891	2.156	0.313	0.222	0.356
29/10/2024	18:00:00	0.845	0.194	226.44	3.829	0.564	0.392	0.634
29/10/2024	20:00:00	0.698	0.202	225.517	3.223	0.456	0.322	0.518
29/10/2024	22:00:00	0.467	0.116	237.087	2.029	0.285	0.213	0.333
30/10/2024	00:00:00	0.155	0.028	239.666	0.656	0.075	0.051	0.083
30/10/2024	02:00:00	0.096	0.018	236.212	0.413	0.032	0.023	0.036
30/10/2024	04:00:00	0.114	0.032	239.217	0.493	0.044	0.032	0.051
30/10/2024	06:00:00	0.781	0.222	234.683	3.458	0.499	0.374	0.585
30/10/2024	08:00:00	0.47	0.105	236.93	2.032	0.289	0.214	0.336
30/10/2024	10:00:00	0.362	0.112	225.259	1.681	0.217	0.157	0.25
30/10/2024	12:00:00	0.744	0.266	230.878	3.423	0.482	0.35	0.555
30/10/2024	14:00:00	0.398	0.067	239.145	1.689	0.239	0.178	0.279
30/10/2024	16:00:00	0.513	0.107	227.518	2.305	0.315	0.239	0.371
30/10/2024	18:00:00	0.83	0.264	233.062	3.736	0.532	0.399	0.624
30/10/2024	20:00:00	0.726	0.196	229.158	3.282	0.487	0.328	0.537
30/10/2024	22:00:00	0.415	0.071	230.616	1.824	0.261	0.178	0.29
31/10/2024	00:00:00	0.146	0.051	235.445	0.657	0.068	0.048	0.077
31/10/2024	02:00:00	0.109	0.03	233.055	0.485	0.041	0.03	0.047
31/10/2024	04:00:00	0.123	0.03	233.838	0.54	0.049	0.037	0.058
31/10/2024	06:00:00	0.855	0.278	233.905	3.844	0.554	0.41	0.644
31/10/2024	08:00:00	0.428	0.107	235.633	1.873	0.27	0.185	0.301
31/10/2024	10:00:00	0.334	0.073	238.599	1.435	0.198	0.143	0.228
31/10/2024	12:00:00	0.641	0.105	228.903	2.837	0.409	0.299	0.473
31/10/2024	14:00:00	0.385	0.079	227.906	1.724	0.231	0.17	0.268
31/10/2024	16:00:00	0.529	0.151	231.232	2.38	0.334	0.241	0.383
31/10/2024	18:00:00	0.897	0.181	237.155	3.859	0.604	0.416	0.675
31/10/2024	20:00:00	0.688	0.234	236.935	3.065	0.436	0.326	0.51
31/10/2024	22:00:00	0.488	0.128	237.227	2.128	0.314	0.214	0.349
01/11/2024	00:00:00	0.18	0.045	234.138	0.791	0.092	0.064	0.103
01/11/2024	02:00:00	0.103	0.022	227.573	0.464	0.037	0.027	0.043
01/11/2024	04:00:00	0.121	0.036	229.76	0.551	0.051	0.035	0.057
01/11/2024	06:00:00	0.964	0.154	232.957	4.191	0.655	0.446	0.727
01/11/2024	08:00:00	0.492	0.143	238.504	2.148	0.304	0.225	0.354
01/11/2024	10:00:00	0.361	0.098	234.902	1.594	0.22	0.154	0.249
01/11/2024	12:00:00	0.792	0.278	225.43	3.724	0.521	0.37	0.593
01/11/2024	14:00:00	0.409	0.107	234.461	1.805	0.253	0.179	0.287
01/11/2024	16:00:00	0.576	0.115	234.57	2.505	0.379	0.255	0.418
01/11/2024	18:00:00	1.048	0.344	233.351	4.728	0.706	0.494	0.797
01/11/2024	20:00:00	0.89	0.282	228.236	4.09	0.576	0.429	0.672
01/11/2024	22:00:00	0.514	0.18	231.117	2.357	0.332	0.227	0.369
02/11/2024	00:00:00	0.182	0.055	230.0	0.827	0.091	0.067	0.106
02/11/2024	02:00:00	0.119	0.031	230.088	0.534	0.049	0.034	0.055
02/11/2024	04:00:00	0.149	0.04	229.458	0.672	0.071	0.049	0.079
02/11/2024	06:00:00	0.932	0.243	226.259	4.257	0.623	0.437	0.704
02/11/2024	08:00:00	0.509	0.123	236.129	2.217	0.329	0.224	0.365
02/11/2024	10:00:00	0.392	0.136	236.22	1.757	0.24	0.17	0.274
02/11/2024	12:00:00	0.849	0.165	230.848	3.746	0.543	0.411	0.639
02/11/2024	14:00:00	0.482	0.106	228.314	2.161	0.294	0.222	0.346
02/11/2024	16:00:00	0.704	0.139	237.504	3.021	0.448	0.334	0.523
02/11/2024	18:00:00	1.108	0.215	225.313	5.01	0.751	0.522	0.844
02/11/2024	20:00:00	0.906	0.312	235.913	4.06	0.6	0.427	0.684
02/11/2024	22:00:00	0.518	0.099	239.495	2.2	0.332	0.23	0.373
03/11/2024	00:00:00	0.196	0.035	230.233	0.863	0.101	0.074	0.117
03/11/2024	02:00:00	0.126	0.045	235.999	0.565	0.052	0.038	0.06
03/11/2024	04:00:00	0.13	0.044	239.857	0.573	0.056	0.04	0.064
03/11/2024	06:00:00	1.079	0.296	228.079	4.908	0.725	0.511	0.822
03/11/2024	08:00:00	0.503	0.156	236.623	2.227	0.312	0.231	0.363
03/11/2024	10:00:00	0.425	0.074	231.173	1.866	0.268	0.183	0.298
03/11/2024	12:00:00	0.837	0.255	230.417	3.799	0.543	0.399	0.63
03/11/2024	14:00:00	0.484	0.149	237.014	2.138	0.298	0.221	0.347
03/11/2024	16:00:00	0.657	0.151	226.122	2.98	0.425	0.303	0.485
03/11/2024	18:00:00	1.079	0.193	229.547	4.776	0.703	0.527	0.823
03/11/2024	20:00:00	0.967	0.179	230.675	4.262	0.65	0.452	0.731
03/11/2024	22:00:00	0.497	0.116	237.407	2.151	0.304	0.23	0.358
04/11/2024	00:00:00	0.152	0.036	234.507	0.665	0.072	0.05	0.081
04/11/2024	02:00:00	0.114	0.024	234.861	0.496	0.045	0.032	0.051
04/11/2024	04:00:00	0.125	0.044	238.603	0.555	0.052	0.038	0.06
04/11/2024	06:00:00	0.97	0.345	231.422	4.448	0.627	0.472	0.736
04/11/2024	08:00:00	0.506	0.132	239.38	2.183	0.319	0.228	0.364
04/11/2024	10:00:00	0.368	0.131	228.899	1.707	0.22	0.161	0.254
04/11/2024	12:00:00	0.756	0.261	228.03	3.507	0.501	0.348	0.563
04/11/2024	14:00:00	0.471	0.117	238.964	2.03	0.287	0.216	0.337
04/11/2024	16:00:00	0.629	0.149	226.729	2.851	0.412	0.285	0.461
04/11/2024	18:00:00	1.026	0.227	239.188	4.394	0.691	0.482	0.779
04/11/2024	20:00:00	0.779	0.257	238.787	3.437	0.523	0.356	0.58
04/11/2024	22:00:00	0.473	0.094	227.026	2.123	0.287	0.218	0.338
05/11/2024	00:00:00	0.175	0.032	228.982	0.775	0.088	0.062	0.099
05/11/2024	02:00:00	0.113	0.039	230.507	0.518	0.045	0.031	0.05
05/11/2024	04:00:00	0.122	0.031	230.609	0.547	0.051	0.036	0.058
05/11/2024	06:00:00	0.871	0.296	227.181	4.051	0.588	0.402	0.654
05/11/2024	08:00:00	0.445	0.145	239.56	1.954	0.27	0.202	0.316
05/11/2024	10:00:00	0.388	0.097	226.284	1.767	0.241	0.165	0.269
05/11/2024	12:00:00	0.695	0.203	236.938	3.054	0.442	0.329	0.516
05/11/2024	14:00:00	0.408	0.139	238.698	1.807	0.256	0.175	0.285
05/11/2024	16:00:00	0.605	0.169	225.678	2.785	0.396	0.272	0.442
05/11/2024	18:00:00	1.026	0.196	232.334	4.497	0.668	0.499	0.781
05/11/2024	20:00:00	0.885	0.202	237.627	3.821	0.596	0.41	0.665
05/11/2024	22:00:00	0.495	0.129	235.092	2.176	0.309	0.225	0.356
06/11/2024	00:00:00	0.166	0.047	228.91	0.753	0.08	0.059	0.093
06/11/2024	02:00:00	0.101	0.019	229.864	0.447	0.035	0.026	0.041
06/11/2024	04:00:00	0.137	0.039	227.693	0.628	0.06	0.045	0.07
06/11/2024	06:00:00	0.86	0.215	234.238	3.786	0.557	0.412	0.648
06/11/2024	08:00:00	0.488	0.162	237.877	2.163	0.298	0.226	0.351
06/11/2024	10:00:00	0.393	0.061	225.892	1.763	0.242	0.171	0.274
06/11/2024	12:00:00	0.759	0.195	231.464	3.387	0.484	0.363	0.567
06/11/2024	14:00:00	0.474	0.156	234.36	2.129	0.298	0.211	0.339
06/11/2024	16:00:00	0.556	0.136	225.36	2.54	0.357	0.251	0.404
06/11/2024	18:00:00	0.998	0.25	227.816	4.518	0.646	0.487	0.759
06/11/2024	20:00:00	0.836	0.2	233.299	3.685	0.563	0.384	0.625
06/11/2024	22:00:00	0.525	0.083	239.614	2.219	0.338	0.234	0.379
07/11/2024	00:00:00	0.179	0.04	237.936	0.769	0.088	0.066	0.103
07/11/2024	02:00:00	0.099	0.027	237.496	0.433	0.035	0.024	0.039
07/11/2024	04:00:00	0.126	0.029	230.985	0.56	0.055	0.037	0.06
07/11/2024	06:00:00	0.851	0.177	237.85	3.654	0.554	0.405	0.641
07/11/2024	08:00:00	0.477	0.17	225.788	2.242	0.298	0.214	0.341
07/11/2024	10:00:00	0.351	0.068	227.971	1.568	0.212	0.15	0.241
07/11/2024	12:00:00	0.784	0.156	227.875	3.508	0.525	0.359	0.584
07/11/2024	14:00:00	0.438	0.085	238.606	1.872	0.276	0.192	0.31
07/11/2024	16:00:00	0.628	0.197	226.66	2.905	0.394	0.297	0.463
07/11/2024	18:00:00	0.885	0.164	227.443	3.959	0.576	0.424	0.668
07/11/2024	20:00:00	0.895	0.287	233.94	4.018	0.592	0.423	0.676
07/11/2024	22:00:00	0.463	0.09	239.663	1.97	0.281	0.213	0.331
08/11/2024	00:00:00	0.178	0.062	235.772	0.8	0.091	0.063	0.102
08/11/2024	02:00:00	0.112	0.024	228.338	0.503	0.043	0.032	0.05
08/11/2024	04:00:00	0.131	0.021	225.247	0.587	0.057	0.04	0.064
08/11/2024	06:00:00	0.864	0.288	230.157	3.957	0.579	0.401	0.649
08/11/2024	08:00:00	0.448	0.075	237.538	1.911	0.281	0.197	0.317
08/11/2024	10:00:00	0.36	0.099	230.429	1.62	0.218	0.154	0.248
08/11/2024	12:00:00	0.789	0.237	233.302	3.533	0.53	0.361	0.588
08/11/2024	14:00:00	0.4	0.085	232.001	1.762	0.238	0.18	0.28
08/11/2024	16:00:00	0.625	0.149	237.232	2.707	0.391	0.296	0.46
08/11/2024	18:00:00	0.919	0.295	230.163	4.194	0.625	0.422	0.69
08/11/2024	20:00:00	0.843	0.145	229.495	3.727	0.563	0.391	0.632
08/11/2024	22:00:00	0.47	0.153	230.707	2.142	0.302	0.204	0.333
09/11/2024	00:00:00	0.181	0.054	238.362	0.791	0.093	0.064	0.104
09/11/2024	02:00:00	0.109	0.019	239.635	0.463	0.041	0.03	0.047
09/11/2024	04:00:00	0.152	0.027	236.233	0.653	0.071	0.052	0.082
09/11/2024	06:00:00	1.013	0.214	237.902	4.352	0.67	0.485	0.77
09/11/2024	08:00:00	0.577	0.122	225.795	2.613	0.363	0.268	0.422
09/11/2024	10:00:00	0.402	0.113	232.4	1.797	0.247	0.176	0.282
09/11/2024	12:00:00	0.848	0.28	230.007	3.881	0.567	0.392	0.636
09/11/2024	14:00:00	0.47	0.114	232.586	2.081	0.302	0.205	0.334
09/11/2024	16:00:00	0.687	0.135	225.773	3.103	0.459	0.309	0.506
09/11/2024	18:00:00	1.074	0.282	239.45	4.638	0.715	0.513	0.819
09/11/2024	20:00:00	0.87	0.28	234.832	3.89	0.56	0.42	0.656
09/11/2024	22:00:00	0.489	0.143	229.427	2.22	0.308	0.219	0.351
10/11/2024	00:00:00	0.173	0.054	239.664	0.754	0.085	0.061	0.098
10/11/2024	02:00:00	0.11	0.039	228.957	0.512	0.042	0.03	0.048
10/11/2024	04:00:00	0.151	0.045	227.997	0.692	0.069	0.052	0.081
10/11/2024	06:00:00	1.089	0.381	236.643	4.876	0.722	0.524	0.831
10/11/2024	08:00:00	0.589	0.157	230.902	2.641	0.374	0.272	0.431
10/11/2024	10:00:00	0.428	0.064	239.577	1.807	0.269	0.186	0.301
10/11/2024	12:00:00	0.824	0.246	232.418	3.7	0.558	0.376	0.615
10/11/2024	14:00:00	0.5	0.179	231.744	2.291	0.315	0.225	0.36
10/11/2024	16:00:00	0.724	0.239	232.841	3.274	0.458	0.347	0.539
10/11/2024	18:00:00	1.049	0.158	238.69	4.443	0.718	0.486	0.794
10/11/2024	20:00:00	0.941	0.239	233.361	4.162	0.625	0.445	0.713
10/11/2024	22:00:00	0.562	0.133	231.299	2.499	0.351	0.262	0.41
11/11/2024	00:00:00	0.156	0.028	237.473	0.667	0.074	0.053	0.085
11/11/2024	02:00:00	0.099	0.023	238.819	0.425	0.034	0.025	0.039
11/11/2024	04:00:00	0.133	0.037	231.461	0.599	0.06	0.041	0.066
11/11/2024	06:00:00	0.864	0.311	226.634	4.053	0.564	0.412	0.652
11/11/2024	08:00:00	0.456	0.163	228.356	2.122	0.28	0.206	0.325
11/11/2024	10:00:00	0.369	0.092	225.567	1.687	0.224	0.159	0.255
11/11/2024	12:00:00	0.702	0.105	233.906	3.035	0.469	0.317	0.518
11/11/2024	14:00:00	0.393	0.118	236.872	1.732	0.234	0.176	0.274
11/11/2024	16:00:00	0.576	0.154	229.862	2.592	0.371	0.26	0.419
11/11/2024	18:00:00	1.031	0.315	228.739	4.712	0.679	0.496	0.785
11/11/2024	20:00:00	0.796	0.168	239.895	3.391	0.537	0.362	0.592
11/11/2024	22:00:00	0.51	0.149	231.113	2.299	0.322	0.23	0.368
12/11/2024	00:00:00	0.161	0.045	237.359	0.704	0.077	0.056	0.089
12/11/2024	02:00:00	0.115	0.033	237.745	0.504	0.046	0.032	0.052
12/11/2024	04:00:00	0.119	0.042	232.936	0.543	0.047	0.036	0.055
12/11/2024	06:00:00	0.948	0.209	229.589	4.229	0.644	0.438	0.714
12/11/2024	08:00:00	0.456	0.122	235.823	2.0	0.277	0.207	0.324
12/11/2024	10:00:00	0.393	0.106	234.12	1.74	0.247	0.167	0.273
12/11/2024	12:00:00	0.767	0.207	239.76	3.313	0.49	0.367	0.574
12/11/2024	14:00:00	0.434	0.109	227.798	1.964	0.272	0.19	0.306
12/11/2024	16:00:00	0.596	0.166	226.546	2.732	0.373	0.28	0.437
12/11/2024	18:00:00	1.018	0.164	236.797	4.353	0.663	0.494	0.774
12/11/2024	20:00:00	0.824	0.143	233.5	3.58	0.546	0.384	0.618
12/11/2024	22:00:00	0.456	0.109	231.558	2.026	0.288	0.201	0.324
13/11/2024	00:00:00	0.176	0.029	227.772	0.781	0.086	0.064	0.1
13/11/2024	02:00:00	0.12	0.029	237.795	0.517	0.049	0.034	0.056
13/11/2024	04:00:00	0.12	0.041	225.714	0.561	0.048	0.036	0.056
13/11/2024	06:00:00	0.936	0.179	228.289	4.175	0.618	0.445	0.709
13/11/2024	08:00:00	0.51	0.156	234.763	2.272	0.317	0.234	0.368
13/11/2024	10:00:00	0.37	0.094	236.891	1.611	0.221	0.162	0.256
13/11/2024	12:00:00	0.812	0.187	225.91	3.689	0.532	0.383	0.61
13/11/2024	14:00:00	0.457	0.1	238.826	1.957	0.284	0.204	0.325
13/11/2024	16:00:00	0.558	0.156	237.034	2.445	0.347	0.261	0.407
13/11/2024	18:00:00	1.025	0.361	229.419	4.736	0.699	0.476	0.775
13/11/2024	20:00:00	0.815	0.184	229.258	3.647	0.548	0.374	0.609
13/11/2024	22:00:00	0.442	0.095	235.28	1.921	0.27	0.199	0.314
14/11/2024	00:00:00	0.163	0.036	226.421	0.738	0.081	0.055	0.09
14/11/2024	02:00:00	0.101	0.021	237.184	0.433	0.035	0.026	0.04
14/11/2024	04:00:00	0.136	0.023	225.101	0.612	0.06	0.043	0.069
14/11/2024	06:00:00	0.95	0.246	234.937	4.176	0.643	0.44	0.716
14/11/2024	08:00:00	0.502	0.128	238.535	2.171	0.31	0.23	0.361
14/11/2024	10:00:00	0.413	0.095	235.188	1.804	0.262	0.176	0.289
14/11/2024	12:00:00	0.699	0.223	231.443	3.17	0.458	0.322	0.518
14/11/2024	14:00:00	0.463	0.13	239.401	2.009	0.294	0.203	0.329
14/11/2024	16:00:00	0.65	0.207	235.213	2.901	0.423	0.298	0.479
14/11/2024	18:00:00	1.074	0.26	239.716	4.611	0.734	0.5	0.815
14/11/2024	20:00:00	0.769	0.127	228.742	3.408	0.492	0.367	0.575
14/11/2024	22:00:00	0.461	0.117	231.324	2.054	0.289	0.204	0.328
15/11/2024	00:00:00	0.157	0.028	238.725	0.667	0.074	0.054	0.085
15/11/2024	02:00:00	0.108	0.026	235.497	0.47	0.04	0.029	0.046
15/11/2024	04:00:00	0.129	0.041	230.251	0.587	0.055	0.039	0.063
15/11/2024	06:00:00	0.962	0.203	236.081	4.165	0.634	0.459	0.73
15/11/2024	08:00:00	0.517	0.143	225.196	2.381	0.333	0.229	0.372
15/11/2024	10:00:00	0.392	0.095	232.116	1.737	0.245	0.167	0.272
15/11/2024	12:00:00	0.774	0.121	236.937	3.305	0.513	0.357	0.577
15/11/2024	14:00:00	0.443	0.131	225.655	2.046	0.276	0.196	0.314
15/11/2024	16:00:00	0.636	0.103	231.584	2.781	0.404	0.297	0.469
15/11/2024	18:00:00	1.03	0.283	231.302	4.617	0.698	0.481	0.78
15/11/2024	20:00:00	0.785	0.21	226.533	3.587	0.515	0.367	0.588
15/11/2024	22:00:00	0.52	0.182	239.431	2.302	0.331	0.234	0.376
16/11/2024	00:00:00	0.187	0.031	239.69	0.789	0.097	0.067	0.109
16/11/2024	02:00:00	0.121	0.035	227.491	0.552	0.05	0.035	0.056
16/11/2024	04:00:00	0.15	0.034	234.504	0.658	0.07	0.05	0.08
16/11/2024	06:00:00	1.067	0.355	227.227	4.947	0.697	0.519	0.813
16/11/2024	08:00:00	0.582	0.12	226.225	2.628	0.367	0.27	0.426
16/11/2024	10:00:00	0.417	0.106	238.656	1.805	0.253	0.187	0.294
16/11/2024	12:00:00	0.804	0.23	238.723	3.502	0.53	0.375	0.602
16/11/2024	14:00:00	0.476	0.154	230.701	2.169	0.302	0.211	0.34
16/11/2024	16:00:00	0.689	0.144	229.168	3.071	0.457	0.313	0.508
16/11/2024	18:00:00	1.171	0.361	227.486	5.387	0.802	0.548	0.892
16/11/2024	20:00:00	0.846	0.159	225.151	3.822	0.551	0.402	0.637
16/11/2024	22:00:00	0.531	0.103	231.706	2.334	0.333	0.243	0.385
17/11/2024	00:00:00	0.194	0.052	234.231	0.858	0.1	0.073	0.115
